Unnamed: 0,hhid,intmonth,stfips,weight,earnwke,uhours,grade92,race,ethnic,age,sex,marital,ownchild,chldpres,prcitshp,state,ind02,occ2012,class,unionmme,unioncov,lfsr94,sample,female,w,lnw,agesq
159138,614091447600118,July,CA,3016.4092,1000.0,45,45,1,,29,2,7,0,0,"Native, Born In US",9,Hospitals (622),3060,"Private, For Profit",No,No,Employed-At Work,1.0,True,22.22222222222222,3.101092789211817,841
159307,726249010589002,July,CA,3017.928,1538.46,45,45,1,,38,1,1,2,5,"Native, Born In US",9,Offices of physicians (6211),3060,"Private, For Profit",Yes,,Employed-At Work,1.0,False,34.188,3.5318747053037716,1444
159308,726249010589002,July,CA,3403.466,2115.38,40,45,8,,35,2,1,2,5,"Native, Born In US",9,Offices of physicians (6211),3060,"Private, For Profit",No,No,Employed-At Work,1.0,True,52.8845,3.9681102902586276,1225
159539,610240228205,July,CA,3633.8021,2884.61,50,45,4,,53,2,1,2,10,"Foreign Born, US Cit By Naturalization",9,Offices of physicians (6211),3060,"Private, For Profit",No,No,Employed-At Work,1.0,True,57.6922,4.0551219824004106,2809
159968,170430060043624,July,CA,2740.5275,1038.46,50,46,1,7.0,41,1,1,2,8,"Native, Born In US",9,Hospitals (622),3060,"Private, For Profit",No,No,Employed-At Work,1.0,False,20.7692,3.033471120054259,1681
159969,170430060043624,July,CA,2775.0747,264.0,40,46,1,,40,2,1,2,8,"Native, Born In US",9,Hospitals (622),3060,"Private, For Profit",No,No,Employed-At Work,1.0,True,6.6,1.8870696490323797,1600
160030,256083601550002,July,CA,3006.5138,2211.0,80,45,1,,63,1,5,0,0,"Native, Born In US",9,Offices of physicians (6211),3060,"Private, For Profit",No,No,Employed-At Work,1.0,False,27.6375,3.3191735461835647,3969
160958,899690113040910,July,CO,1889.764,1923.07,30,45,1,,54,1,1,2,4,"Native, Born In US",8,Offices of physicians (6211),3060,"Private, For Profit",No,No,Employed-At Work,1.0,False,64.10233333333333,4.160480764720166,2916
161003,14095408072871,July,CO,1864.0187,923.07,70,46,1,,26,2,7,0,0,"Native, Born In US",8,Hospitals (622),3060,"Private, Nonprofit",No,No,Employed-At Work,1.0,True,13.186714285714286,2.5792098292311167,676
161385,405001321910666,July,CT,2224.3262,1538.0,45,45,1,,44,1,1,2,3,"Foreign Born, US Cit By Naturalization",1,Offices of physicians (6211),3060,"Private, For Profit",No,No,Employed-At Work,1.0,False,34.17777777777778,3.5315756602952697,1936
161393,490430021906594,July,CT,1039.966,720.0,80,45,1,,28,1,7,0,0,"Native, Born In US",1,Hospitals (622),3060,"Private, For Profit",No,No,Employed-At Work,1.0,False,9.0,2.1972245773362196,784
162258,201106748110840,July,DC,294.2996,2884.61,40,46,1,,64,2,1,0,0,"Native, Born In US",5,"Architectural, engineering, and related services (5413)",3060,Government - Federal,No,No,Employed-At Work,1.0,True,72.11525,4.27826553371462,4096
162432,10210090730349,July,FL,2857.7462,2307.69,40,45,1,,63,1,1,0,0,"Native, Born In US",5,Offices of physicians (6211),3060,"Private, For Profit",Yes,,Employed-At Work,1.0,False,57.69225,4.0551228490683195,3969
163247,721412031906695,July,FL,3474.2442,2884.61,40,45,1,,40,1,1,3,8,"Native, Born In US",5,Offices of physicians (6211),3060,"Private, For Profit",No,No,Employed-At Work,1.0,False,72.11525,4.27826553371462,1600
163248,721412031906695,July,FL,3326.2934,2884.61,40,45,1,,41,2,1,3,8,"Native, Born In US",5,Offices of physicians (6211),3060,"Private, For Profit",No,No,Employed-At Work,1.0,True,72.11525,4.27826553371462,1681
163278,810005401905482,July,FL,3399.0951,1923.0,45,46,4,,42,1,1,2,3,"Foreign Born, US Cit By Naturalization",5,Offices of physicians (6211),3060,"Private, For Profit",No,No,Employed-At Work,1.0,False,42.733333333333334,3.75497925581846,1764
163406,621031035001909,July,FL,3904.372,2884.61,60,46,2,,62,1,1,1,4,"Foreign Born, US Cit By Naturalization",5,Hospitals (622),3060,Government - State,No,No,Employed-At Work,1.0,False,48.07683333333333,3.8728004256064557,3844
164366,520955096011798,July,HI,583.6881,1250.0,40,44,1,,51,1,1,0,0,"Native, Born In US",9,"Other health care services (6215, 6219)",3060,"Private, For Profit",No,No,Employed-At Work,1.0,False,31.25,3.4420193761824107,2601
164367,520955096011798,July,HI,493.6308,1200.0,40,44,1,,52,2,1,0,0,"Native, Born In US",9,"Other health care services (6215, 6219)",3060,"Private, For Profit",No,No,Employed-At Work,1.0,True,30.0,3.4011973816621555,2704
164415,955768510929100,July,HI,591.0026,1923.0,30,44,1,,46,1,1,0,0,"Native, Born In US",9,"Other health care services (6215, 6219)",3060,"Private, For Profit",No,No,Employed-At Work,1.0,False,64.1,4.160444363926624,2116
164542,915419810029100,July,HI,517.1565,2884.61,40,45,1,7.0,44,1,1,4,10,"Native, Born In US",9,Offices of physicians (6211),3060,"Private, Nonprofit",No,No,Employed-At Work,1.0,False,72.11525,4.27826553371462,1936
165050,601374004210640,July,IL,2708.7778,2884.61,50,46,1,,59,1,1,1,4,"Native, Born In US",3,Hospitals (622),3060,"Private, Nonprofit",No,No,Employed-At Work,1.0,False,57.6922,4.0551219824004106,3481
165097,810108351518877,July,IL,2749.6063,2884.61,60,45,1,,41,1,6,0,0,"Native, Born Abroad Of US Parent(s)",3,Hospitals (622),3060,"Private, Nonprofit",No,No,Employed-At Work,1.0,False,48.07683333333333,3.8728004256064557,1681
165277,179051070016657,July,IL,2741.688,2884.0,40,45,1,,53,1,1,0,0,"Native, Born In US",3,Hospitals (622),3060,"Private, For Profit",No,No,Employed-At Work,1.0,False,72.1,4.278054044290903,2809
165447,715770560961001,July,IL,2495.3669,1200.0,45,46,1,,36,1,1,2,1,"Native, Born In US",3,Hospitals (622),3060,"Private, For Profit",No,No,Employed-At Work,1.0,False,26.666666666666668,3.283414346005772,1296
165819,150984098611809,July,IN,2708.4639,1923.05,60,46,1,,52,1,1,0,0,"Native, Born In US",3,Offices of physicians (6211),3060,"Private, For Profit",No,No,Employed-At Work,1.0,False,32.05083333333333,3.4673231840686993,2704
165837,420789096211339,July,IN,2455.358,2884.61,45,46,1,,30,2,1,0,0,"Native, Born In US",3,Hospitals (622),3060,"Private, Nonprofit",No,No,Employed-At Work,1.0,True,64.10244444444444,4.1604824980582364,900
166007,813102660800155,July,IN,2546.6397,961.0,40,45,1,,34,2,1,1,1,"Native, Born In US",3,Hospitals (622),3060,"Private, For Profit",No,Yes,Employed-At Work,1.0,True,24.025,3.1790949548563563,1156
166553,110900082770111,July,IA,1298.9796,961.53,50,46,1,,28,2,1,1,1,"Native, Born In US",4,Hospitals (622),3060,Government - State,No,No,Employed-At Work,1.0,True,19.2306,2.9565027603619893,784
166624,910008881405139,July,IA,2524.6065,1096.15,99,46,1,,27,1,7,0,0,"Native, Born In US",4,Hospitals (622),3060,Government - State,No,No,Employed-At Work,1.0,False,11.072222222222223,2.4044394693225843,729
166753,402039110101709,July,KS,1309.9922,1153.84,25,46,1,,31,2,1,2,5,"Native, Born In US",4,Offices of physicians (6211),3060,"Private, For Profit",No,No,Employed-At Work,1.0,True,46.1536,3.831974964407054,961
167159,291312008520380,July,KY,2049.5397,1692.3,40,46,1,,39,2,6,4,6,"Native, Born In US",6,Offices of physicians (6211),3060,"Private, For Profit",Yes,,Employed-At Work,1.0,True,42.3075,3.744964375300104,1521
167646,150952020069501,July,LA,1601.9565,951.0,50,46,1,,47,1,1,3,10,"Native, Born In US",7,"Colleges and universities, including junior colleges (6112, 6113)",3060,Government - State,No,No,Employed-At Work,1.0,False,19.02,2.9454910571172443,2209
167903,120301010529910,July,ME,464.361,1250.0,60,46,1,,59,2,1,0,0,"Native, Born In US",1,Hospitals (622),3060,"Private, Nonprofit",No,No,Employed-At Work,1.0,True,20.833333333333332,3.036554268074246,3481
168209,276951400045348,July,ME,615.702,2884.61,60,45,1,,41,1,1,2,5,"Native, Born In US",1,Offices of physicians (6211),3060,"Private, For Profit",No,No,Employed-At Work,1.0,False,48.07683333333333,3.8728004256064557,1681
168419,120407961804984,July,MD,1973.1952,1090.08,24,44,1,,60,1,1,0,0,"Native, Born In US",5,Hospitals (622),3060,"Private, For Profit",No,No,Employed-At Work,1.0,False,45.419999999999995,3.815952536677412,3600
168786,293941508074568,July,MA,4104.9959,700.0,40,45,1,,26,2,7,0,0,"Foreign Born, Not a US Citizen",1,Hospitals (622),3060,"Private, Nonprofit",No,No,Employed-At Work,1.0,True,17.5,2.8622008809294686,676
168806,599840552350912,July,MA,5735.8718,1192.3,80,45,1,,29,1,7,0,0,"Foreign Born, Not a US Citizen",1,Hospitals (622),3060,"Private, Nonprofit",No,No,Employed-At Work,1.0,False,14.903749999999999,2.7016128591382045,841
169060,703201970510716,July,MA,2476.6533,865.38,80,46,1,,32,2,7,0,0,"Native, Born In US",1,Hospitals (622),3060,"Private, For Profit",No,No,Employed-At Work,1.0,True,10.81725,2.381142082149592,1024
169581,918046297219730,July,MI,2865.2334,1134.0,47,45,1,,34,1,7,0,0,"Native, Born In US",3,Hospitals (622),3060,"Private, For Profit",No,No,Employed-At Work,1.0,False,24.127659574468087,3.1833588825776387,1156
170055,917469310667202,July,MN,1652.9484,2884.61,75,45,1,,58,1,1,1,4,"Native, Born In US",4,Offices of physicians (6211),3060,"Private, For Profit",No,No,Employed-At Work,1.0,False,38.46146666666667,3.649656874292246,3364
170301,792087928219770,July,MN,1773.0998,815.2,40,46,1,,59,1,1,0,0,"Native, Born In US",4,Offices of physicians (6211),3060,"Private, Nonprofit",No,No,Employed-At Work,1.0,False,20.380000000000003,3.014554027794579,3481
170989,999560754480612,July,MO,3376.9948,944.0,45,42,1,,21,1,1,1,1,"Native, Born In US",4,Outpatient care centers (6214),3060,"Private, For Profit",No,No,Employed-At Work,1.0,False,20.977777777777778,3.043463676375181,441
171909,223570061901975,July,NV,1275.575,1240.0,40,46,4,,47,2,1,3,10,"Foreign Born, US Cit By Naturalization",8,Offices of physicians (6211),3060,"Private, For Profit",No,No,Employed-At Work,1.0,True,31.0,3.4339872044851463,2209
171910,223570061901975,July,NV,1303.0022,1750.0,40,46,4,,51,1,1,3,10,"Foreign Born, US Cit By Naturalization",8,Offices of physicians (6211),3060,"Private, For Profit",No,No,Employed-At Work,1.0,False,43.75,3.7784916128036232,2601
171988,101003023503452,July,NV,1486.2328,961.53,40,43,1,,33,1,7,0,0,"Native, Born In US",8,Offices of physicians (6211),3060,"Private, For Profit",No,No,Employed-At Work,1.0,False,24.038249999999998,3.179646311676199,1089
172025,223033041005105,July,NV,1486.2328,923.0,40,46,1,,34,1,1,2,8,"Native, Born In US",8,Offices of physicians (6211),3060,"Private, For Profit",No,No,Employed-At Work,1.0,False,23.075,3.138749780388916,1156
173906,406439310359303,July,NY,2857.7945,1403.0,40,46,2,,50,2,1,1,4,"Foreign Born, US Cit By Naturalization",2,Hospitals (622),3060,"Private, For Profit",Yes,,Employed-At Work,1.0,True,35.075,3.5574886259885248,2500
173909,406439310359303,July,NY,4041.2313,1923.0,40,46,2,,52,1,1,1,4,"Foreign Born, US Cit By Naturalization",2,Hospitals (622),3060,"Private, For Profit",Yes,,Employed-At Work,1.0,False,48.075,3.8727622914748436,2704
174704,3863170026601,July,NC,4609.7786,1300.0,50,45,4,,35,1,1,3,11,"Native, Born Abroad Of US Parent(s)",5,Hospitals (622),3060,"Private, For Profit",No,No,Employed-At Work,1.0,False,26.0,3.258096538021482,1225
174705,3863170026601,July,NC,3641.1884,1019.0,40,43,4,,35,2,1,3,11,"Native, Born Abroad Of US Parent(s)",5,Hospitals (622),3060,"Private, Nonprofit",No,No,Employed-At Work,1.0,True,25.475,3.2376975791087887,1225
175362,883904130007303,July,ND,343.26,2884.61,40,45,1,,33,1,7,0,0,"Native, Born In US",4,Hospitals (622),3060,"Private, Nonprofit",No,No,Employed-At Work,1.0,False,72.11525,4.27826553371462,1089
175473,130800068839615,July,ND,342.0842,2584.61,40,46,1,,50,2,1,1,3,"Native, Born In US",4,Outpatient care centers (6214),3060,"Private, For Profit",No,No,Employed-At Work,1.0,True,64.61525,4.168450451040319,2500
175757,30910071034647,July,OH,3279.6544,2884.61,50,45,1,,36,1,1,1,2,"Foreign Born, Not a US Citizen",3,Hospitals (622),3060,"Private, For Profit",No,No,Employed-At Work,1.0,False,57.6922,4.0551219824004106,1296
175792,76873190978991,July,OH,2973.0371,2307.69,32,46,1,,53,1,5,0,0,"Native, Born In US",3,Offices of physicians (6211),3060,"Private, For Profit",No,No,Employed-At Work,1.0,False,72.1153125,4.278266400382529,2809
176602,101002524109091,July,OR,2015.9675,750.0,80,46,1,,27,1,7,0,0,"Native, Born In US",9,Hospitals (622),3060,"Private, Nonprofit",No,No,Employed-At Work,1.0,False,9.375,2.2380465718564744,729
177032,324722190308801,July,PA,3210.8723,576.92,70,46,1,,28,2,7,0,0,"Native, Born In US",2,"Colleges and universities, including junior colleges (6112, 6113)",3060,"Private, Nonprofit",No,No,Employed-At Work,1.0,True,8.241714285714286,2.1092083666659507,784
177178,96022770402551,July,PA,3685.3765,2884.61,62,46,4,,36,1,1,2,2,"Native, Born In US",2,Hospitals (622),3060,"Private, For Profit",No,No,Employed-At Work,1.0,False,46.52596774193549,3.8400106027834653,1296
177720,401902174897832,July,PA,3189.0221,750.0,60,45,1,,29,1,1,1,1,"Native, Born In US",2,Hospitals (622),3060,"Private, For Profit",No,No,Employed-At Work,1.0,False,12.5,2.5257286443082556,841
178031,601009014105224,July,RI,938.4232,2307.69,40,45,8,,36,1,1,2,8,"Native, Born In US",1,Offices of physicians (6211),3060,"Private, Nonprofit",No,No,Employed-At Work,1.0,False,57.69225,4.0551228490683195,1296
178202,201909554899525,July,SC,2574.5206,961.0,40,39,2,,64,2,7,0,0,"Native, Born In US",5,Hospitals (622),3060,"Private, Nonprofit",No,No,Employed-At Work,1.0,True,24.025,3.1790949548563563,4096
178216,409000717060594,July,SC,1930.7938,0.01,40,45,1,,43,2,1,4,13,"Native, Born In US",5,Hospitals (622),3060,"Private, For Profit",No,No,Employed-At Work,1.0,True,0.00025,-8.294049640102028,1849
178710,701007094109946,July,SD,337.8379,2884.61,46,46,1,,60,1,1,2,3,"Native, Born In US",4,Hospitals (622),3060,"Private, For Profit",No,No,Employed-At Work,1.0,False,62.70891304347826,4.138503591339462,3600
179885,848980411621004,July,TX,3808.2277,1019.23,40,45,4,,31,2,7,0,0,"Foreign Born, Not a US Citizen",7,"Colleges and universities, including junior colleges (6112, 6113)",3060,"Private, Nonprofit",No,No,Employed-At Work,1.0,True,25.48075,3.2379232651216294,961
180381,803407031810691,July,TX,3499.7578,1250.0,40,40,1,,49,2,1,1,4,"Native, Born In US",7,Hospitals (622),3060,"Private, For Profit",No,No,Employed-At Work,1.0,True,31.25,3.4420193761824107,2401
181145,150001005457714,July,VT,365.1056,2884.61,30,45,1,,42,2,1,3,8,"Native, Born In US",1,Hospitals (622),3060,"Private, Nonprofit",No,Yes,Employed-At Work,1.0,True,96.15366666666667,4.565947606166401,1764
181163,305555180007204,July,VT,339.356,2884.61,70,45,1,,59,1,1,0,0,"Native, Born In US",1,Hospitals (622),3060,"Private, Nonprofit",No,No,Employed-Absent,1.0,False,41.20871428571429,3.7186497457791976,3481
181988,1908845895483,July,WA,2441.098,2884.61,60,46,1,,58,1,1,2,4,"Native, Born In US",9,Offices of physicians (6211),3060,"Private, For Profit",No,No,Employed-At Work,1.0,False,48.07683333333333,3.8728004256064557,3364
181989,1908845895483,July,WA,2701.2173,2115.38,50,46,1,,53,2,1,2,4,"Native, Born In US",9,Hospitals (622),3060,Government - State,No,No,Employed-At Work,1.0,True,42.3076,3.744966738944418,2809
182011,78155130029702,July,WA,2633.2296,2884.61,40,46,1,,48,1,7,0,0,"Foreign Born, Not a US Citizen",9,Offices of physicians (6211),3060,"Private, Nonprofit",No,No,Employed-At Work,1.0,False,72.11525,4.27826553371462,2304
182095,598981404050388,July,WA,2926.2903,480.76,60,46,1,,30,1,7,0,0,"Foreign Born, US Cit By Naturalization",9,Administration of human resource programs (923),3060,Government - Federal,Yes,,Employed-At Work,1.0,False,8.012666666666666,2.0810236228624874,900
182745,902500620410793,July,WV,415.4504,2884.61,80,45,4,,61,2,1,0,0,"Foreign Born, US Cit By Naturalization",5,Hospitals (622),3060,"Private, For Profit",No,No,Employed-At Work,1.0,True,36.057625,3.585118353154675,3721
183282,965469550939501,July,WI,2332.8358,346.0,50,45,1,,59,1,1,2,4,"Native, Born In US",3,Hospitals (622),3060,"Private, Nonprofit",No,No,Employed-At Work,1.0,False,6.92,1.9344157696295783,3481
184543,93054215002141,August,AZ,2911.1203,2884.61,40,45,1,,42,2,1,0,0,"Foreign Born, US Cit By Naturalization",8,Offices of physicians (6211),3060,"Private, For Profit",No,No,Employed-At Work,1.0,True,72.11525,4.27826553371462,1764
184544,93054215002141,August,AZ,3014.2225,2884.61,40,45,1,,37,1,1,0,0,"Foreign Born, Not a US Citizen",8,Offices of physicians (6211),3060,"Private, For Profit",No,No,Employed-At Work,1.0,False,72.11525,4.27826553371462,1369
185373,126100920380005,August,CA,2394.6289,1538.0,40,46,4,,47,2,7,0,0,"Foreign Born, Not a US Citizen",9,Hospitals (622),3060,"Private, For Profit",Yes,,Employed-At Work,1.0,True,38.45,3.649358695951653,2209
186376,116460060069462,August,CA,2937.7067,2057.0,40,46,1,,48,1,1,3,10,"Foreign Born, US Cit By Naturalization",9,Offices of physicians (6211),3060,Government - State,No,No,Employed-At Work,1.0,False,51.425,3.940124435539021,2304
187564,37028550000891,August,CO,3259.5154,1000.0,45,44,1,,46,2,7,0,0,"Native, Born In US",8,Hospitals (622),3060,"Private, Nonprofit",No,No,Employed-At Work,1.0,True,22.22222222222222,3.101092789211817,2116
187677,902909750999598,August,CO,1400.8014,655.5,38,41,1,1.0,37,2,6,1,4,"Native, Born In US",8,Outpatient care centers (6214),3060,"Private, For Profit",No,No,Employed-At Work,1.0,True,17.25,2.847812143477369,1369
187810,610884077302069,August,CO,1473.4622,2884.61,40,45,1,,43,1,1,1,1,"Native, Born In US",8,"Other health care services (6215, 6219)",3060,"Private, For Profit",No,Yes,Employed-At Work,1.0,False,72.11525,4.27826553371462,1849
187811,610884077302069,August,CO,1533.6234,2884.61,20,45,1,,38,2,1,1,1,"Native, Born In US",8,Hospitals (622),3060,Government - State,Yes,,Employed-At Work,1.0,True,144.2305,4.971412714274566,1444
187879,69150290768299,August,CT,1035.5623,2884.61,50,45,1,,60,1,1,0,0,"Native, Born In US",1,Hospitals (622),3060,Government - State,Yes,,Employed-At Work,1.0,False,57.6922,4.0551219824004106,3600
188794,139780093250721,August,DC,326.1284,2884.61,40,46,1,,39,2,1,3,11,"Native, Born In US",5,Offices of physicians (6211),3060,"Private, For Profit",No,No,Employed-At Work,1.0,True,72.11525,4.27826553371462,1521
188909,211755150806204,August,DC,268.3177,2884.61,50,45,1,,62,1,7,0,0,"Native, Born In US",5,Insurance carriers and related activities (524),3060,"Private, For Profit",No,No,Employed-At Work,1.0,False,57.6922,4.0551219824004106,3844
189617,195481020095516,August,FL,3078.0403,1326.0,60,45,1,,31,2,1,2,3,"Native, Born In US",5,Offices of physicians (6211),3060,"Private, For Profit",No,No,Employed-At Work,1.0,True,22.1,3.095577608523707,961
189803,421257110100504,August,FL,3255.7199,2884.61,40,45,1,,50,1,5,0,0,"Native, Born In US",5,Offices of physicians (6211),3060,"Private, For Profit",No,No,Employed-At Work,1.0,False,72.11525,4.27826553371462,2500
189988,921214042907294,August,FL,3804.679,2884.61,50,45,1,,58,1,1,0,0,"Native, Born In US",5,Offices of physicians (6211),3060,"Private, For Profit",No,No,Employed-At Work,1.0,False,57.6922,4.0551219824004106,3364
190671,350360015101001,August,GA,3136.3315,640.0,40,43,1,,50,2,1,0,0,"Native, Born In US",5,Hospitals (622),3060,"Private, For Profit",No,No,Employed-At Work,1.0,True,16.0,2.772588722239781,2500
191527,107860719050765,August,IL,3174.3922,1000.0,75,45,1,,48,2,7,0,0,"Native, Born In US",3,Hospitals (622),3060,"Private, For Profit",No,No,Employed-At Work,1.0,True,13.333333333333334,2.5902671654458267,2304
191586,210709915835977,August,IL,2426.883,1280.0,40,46,1,,33,2,1,1,1,"Native, Born In US",3,Hospitals (622),3060,"Private, Nonprofit",No,No,Employed-At Work,1.0,True,32.0,3.4657359027997265,1089
192252,502908641990797,August,IL,3180.9634,865.0,35,45,1,,50,2,1,2,4,"Native, Born In US",3,"Colleges and universities, including junior colleges (6112, 6113)",3060,"Private, For Profit",No,No,Employed-At Work,1.0,True,24.714285714285715,3.207381445442466,2500
192253,502908641990797,August,IL,2747.9487,2105.0,60,45,1,,52,1,1,2,4,"Native, Born In US",3,Outpatient care centers (6214),3060,"Private, For Profit",No,No,Employed-At Work,1.0,False,35.083333333333336,3.5577261838943812,2704
193006,310008061200459,August,IA,1770.4875,2884.61,99,46,1,,41,1,1,3,3,"Foreign Born, Not a US Citizen",4,Hospitals (622),3060,Government - State,No,No,Employed-At Work,1.0,False,29.137474747474748,3.3720251376939667,1681
193135,602455180002907,August,KS,1793.9291,200.0,10,43,1,,39,2,1,2,3,"Native, Born In US",4,Hospitals (622),3060,"Private, Nonprofit",No,No,Employed-At Work,1.0,True,20.0,2.995732273553991,1521
193227,529299899000907,August,KS,1389.708,2884.61,80,45,2,,56,1,1,0,0,"Native, Born In US",4,Hospitals (622),3060,"Private, For Profit",No,No,Employed-At Work,1.0,False,36.057625,3.585118353154675,3136
193746,620106933949592,August,KY,2002.4703,2884.61,80,46,1,,32,1,1,0,0,"Native, Born In US",6,Hospitals (622),3060,"Private, Nonprofit",No,No,Employed-At Work,1.0,False,36.057625,3.585118353154675,1024
194137,610008402207302,August,LA,2121.1175,2884.61,40,46,1,,59,2,5,0,0,"Native, Born In US",7,Hospitals (622),3060,"Private, For Profit",No,No,Employed-At Work,1.0,True,72.11525,4.27826553371462,3481
194506,154003144220650,August,ME,388.5289,2884.61,70,45,4,,45,2,1,1,3,"Foreign Born, US Cit By Naturalization",1,Hospitals (622),3060,"Private, Nonprofit",No,No,Employed-At Work,1.0,True,41.20871428571429,3.7186497457791976,2025
194609,604200411310698,August,ME,940.7888,640.0,40,45,1,,50,2,7,0,0,"Native, Born In US",1,Hospitals (622),3060,"Private, Nonprofit",No,No,Employed-At Work,1.0,True,16.0,2.772588722239781,2500
194702,642407160100109,August,MD,2960.5211,1307.69,40,46,1,,53,1,4,0,0,"Native, Born In US",5,Offices of physicians (6211),3060,"Private, For Profit",No,No,Employed-At Work,1.0,False,32.69225,3.4871380467554407,2809
194713,2906512996084,August,MD,1706.613,2884.61,40,45,2,,41,2,1,3,3,"Foreign Born, US Cit By Naturalization",5,Offices of physicians (6211),3060,"Private, For Profit",No,No,Employed-At Work,1.0,True,72.11525,4.27826553371462,1681
195048,936094873229310,August,MD,2321.7804,2884.61,36,46,4,,39,1,1,3,8,"Native, Born In US",5,Offices of physicians (6211),3060,"Private, For Profit",No,No,Employed-At Work,1.0,False,80.12805555555556,4.383626049372447,1521
195199,23562250986194,August,MA,3619.0206,2884.61,25,45,1,,34,2,6,1,1,"Native, Born In US",1,Outpatient care centers (6214),3060,"Private, For Profit",No,No,Employed-At Work,1.0,True,115.3844,4.748269162960356,1156
195240,135382050041414,August,MA,2400.2357,2884.61,60,45,1,,57,1,1,0,0,"Native, Born In US",1,Hospitals (622),3060,"Private, Nonprofit",No,No,Employed-At Work,1.0,False,48.07683333333333,3.8728004256064557,3249
195241,135382050041414,August,MA,2325.2678,2123.07,40,45,1,,56,2,1,0,0,"Native, Born In US",1,Hospitals (622),3060,"Private, Nonprofit",No,No,Employed-At Work,1.0,True,53.076750000000004,3.9717389792548867,3136
195277,220509927012774,August,MA,2673.7676,1653.0,40,45,4,,48,2,1,0,0,"Foreign Born, US Cit By Naturalization",1,Offices of physicians (6211),3060,"Private, For Profit",No,No,Employed-At Work,1.0,True,41.325,3.721467643707088,2304
195330,352011120101002,August,MA,2143.0577,1346.0,90,45,1,,53,1,1,2,3,"Native, Born In US",1,Offices of physicians (6211),3060,"Private, Nonprofit",No,No,Employed-At Work,1.0,False,14.955555555555556,2.7050828398744082,2809
195714,60162009922320,August,MI,2579.3233,2884.61,60,46,1,,40,1,1,2,8,"Foreign Born, Not a US Citizen",3,Hospitals (622),3060,"Private, For Profit",No,No,Employed-At Work,1.0,False,48.07683333333333,3.8728004256064557,1600
195715,60162009922320,August,MI,3022.3787,1923.07,30,46,1,,38,2,1,2,8,"Foreign Born, Not a US Citizen",3,Hospitals (622),3060,"Private, For Profit",No,No,Employed-At Work,1.0,True,64.10233333333333,4.160480764720166,1444
195788,195162060062007,August,MI,3052.5826,530.0,40,43,2,,48,2,7,0,0,"Native, Born In US",3,Outpatient care centers (6214),3060,"Private, For Profit",No,No,Employed-At Work,1.0,True,13.25,2.583997552432231,2304
196348,202706922995977,August,MN,1476.0641,1307.69,40,43,1,,52,2,1,0,0,"Native, Born In US",4,Offices of physicians (6211),3060,"Private, For Profit",No,No,Employed-At Work,1.0,True,32.69225,3.4871380467554407,2704
196707,72480022909976,August,MN,1359.3148,2884.61,60,46,1,7.0,38,1,1,2,5,"Foreign Born, Not a US Citizen",4,Hospitals (622),3060,"Private, Nonprofit",No,No,Employed-At Work,1.0,False,48.07683333333333,3.8728004256064557,1444
196708,72480022909976,August,MN,1261.4004,2884.61,65,46,1,7.0,35,2,1,2,5,"Foreign Born, Not a US Citizen",4,Hospitals (622),3060,"Private, Nonprofit",No,No,Employed-At Work,1.0,True,44.37861538461539,3.7927577179329193,1225
196817,12088695200771,August,MS,1429.9853,1000.0,40,43,4,,26,1,1,0,0,"Foreign Born, US Cit By Naturalization",6,Hospitals (622),3060,"Private, Nonprofit",No,No,Employed-At Work,1.0,False,25.0,3.2188758248682006,676
196946,73048555200581,August,MS,1229.8903,1634.0,40,45,1,,42,1,1,0,0,"Native, Born In US",6,Offices of physicians (6211),3060,"Private, For Profit",No,No,Employed-At Work,1.0,False,40.85,3.709906821306012,1764
198658,443131501670302,August,NH,661.1079,2884.61,40,44,1,,63,1,1,0,0,"Native, Born In US",1,Offices of physicians (6211),3060,"Private, For Profit",No,No,Employed-At Work,1.0,False,72.11525,4.27826553371462,3969
198800,531534009830810,August,NH,600.4733,1326.0,65,45,1,,40,2,1,2,3,"Native, Born In US",1,Offices of physicians (6211),3060,"Private, For Profit",No,No,Employed-At Work,1.0,True,20.4,3.0155349008501706,1600
199113,593829820567306,August,NH,402.2127,2884.61,60,46,1,,52,1,1,2,3,"Native, Born In US",1,Offices of physicians (6211),3060,"Private, For Profit",No,No,Employed-At Work,1.0,False,48.07683333333333,3.8728004256064557,2704
200032,560920902631003,August,NM,1141.6149,1250.0,45,46,4,,39,1,1,1,3,"Foreign Born, Not a US Citizen",8,Offices of physicians (6211),3060,"Private, Nonprofit",No,No,Employed-At Work,1.0,False,27.77777777777778,3.324236340526027,1521
200233,226882101390303,August,NY,3612.8631,1250.0,55,45,4,,35,1,1,0,0,"Foreign Born, Not a US Citizen",2,Hospitals (622),3060,"Private, For Profit",No,No,Employed-At Work,1.0,False,22.727272727272727,3.123565645063876,1225
200234,226882101390303,August,NY,4130.6888,1250.0,55,45,4,,33,2,1,0,0,"Foreign Born, Not a US Citizen",2,Hospitals (622),3060,"Private, For Profit",No,No,Employed-At Work,1.0,True,22.727272727272727,3.123565645063876,1089
201510,840172005732610,August,NC,3168.0965,2884.61,60,45,1,,42,1,1,1,1,"Native, Born In US",5,Offices of physicians (6211),3060,"Private, For Profit",No,No,Employed-At Work,1.0,False,48.07683333333333,3.8728004256064557,1764
